"","id_num","date","awards","math","physics","hpw","gender","imp","school+prog"
"421",12311,2019-01-05,3,18.3,19,3.46153846153846,"female",2,"Private/1"
"422",84677,2019-01-29,3,16.5,20.2,4.38461538461539,"female",1,"Private/2"
"425",4747,2019-01-02,3,18,17,2.30769230769231,"female",1,"Private/1"
"426",50936,2019-01-18,3,20.4,15.8,3.92307692307692,"female",2,"Private/2"
"433",13264,2019-01-05,3,19.8,20.8,1.38461538461538,"female",1,"Private/3"
"439",17080,2019-01-06,3,17.7,17.5,2.30769230769231,"female",1,"Private/0"
"443",43273,2019-01-15,3,19.5,23.7,3,"female",1,"Private/2"
"446",53520,2019-01-19,3,21,19.1,3.23076923076923,"female",2,"Private/2"
"447",99423,2019-02-03,3,18.6,17.5,5.07692307692308,"female",2,"Private/2"
"452",81150,2019-01-28,3,16.5,19.2,3.46153846153846,"female",1,"Private/0"
"453",58001,2019-01-20,3,21,22.7,2.30769230769231,"female",2,"Private/1"
"462",14426,2019-01-05,3,18.9,17.3,2.76923076923077,"female",1,"Private/1"
"464",95121,2019-02-02,3,18.9,26.5,4.61538461538461,"female",2,"Private/1"
"469",60172,2019-01-21,3,21,17.4,2.76923076923077,"female",1,"Private/2"
"471",78733,2019-01-27,3,18.9,21.5,2.76923076923077,"female",1,"Private/1"
"474",85959,2019-01-30,3,20.4,19.6,2.76923076923077,"female",2,"Private/0"
"478",59439,2019-01-21,3,20.4,21.2,3.46153846153846,"female",1,"Private/1"
"479",91631,2019-02-01,3,13.8,20.2,3.23076923076923,"female",2,"Private/2"
"486",80927,2019-01-28,3,20.7,18.8,3.46153846153846,"female",1,"Private/2"
"495",53625,2019-01-19,3,21,14,3,"female",2,"Private/1"
"496",58895,2019-01-21,3,18.9,17.2,4.61538461538461,"female",2,"Private/2"
"497",90654,2019-01-31,3,20.1,14.7,3,"female",1,"Private/0"
"498",25505,2019-01-09,3,20.4,22.7,3.46153846153846,"female",2,"Private/0"
"505",86495,2019-01-30,3,19.2,20.4,3.69230769230769,"female",1,"Private/2"
"507",48415,2019-01-17,3,19.5,21.8,3,"female",1,"Private/0"
"510",13002,2019-01-05,3,16.8,19.9,3,"female",2,"Private/1"
"512",79428,2019-01-28,3,18,20.2,1.84615384615385,"female",1,"Private/1"
"519",14322,2019-01-05,3,18.9,22.8,3.69230769230769,"female",2,"Private/1"
"523",34970,2019-01-12,3,12.9,15.3,4.84615384615385,"female",1,"Private/1"
"525",5533,2019-01-02,3,15.6,16.2,5.53846153846154,"female",2,"Private/2"
"533",45238,2019-01-16,3,19.5,17.6,5.07692307692308,"female",2,"Private/2"
"537",4496,2019-01-02,3,17.4,21,2.53846153846154,"female",2,"Private/2"
"538",80916,2019-01-28,3,18,18.1,2.30769230769231,"female",2,"Private/0"
"541",18042,2019-01-07,3,17.7,18.4,3.69230769230769,"female",2,"Private/0"
"544",29959,2019-01-11,3,18.3,17,3,"female",2,"Private/1"
"548",23847,2019-01-09,3,20.4,18.5,2.53846153846154,"female",2,"Private/2"
"556",31546,2019-01-11,3,17.7,17.8,4.15384615384615,"female",2,"Private/1"
"563",37416,2019-01-13,3,19.5,16.8,3.92307692307692,"female",2,"Private/0"
"572",62726,2019-01-22,3,17.7,18.6,5.53846153846154,"female",2,"Private/2"
"576",85155,2019-01-30,3,17.7,20.3,3.23076923076923,"female",1,"Private/0"
"578",10228,2019-01-04,3,16.2,25.6,3.69230769230769,"female",1,"Private/1"
"581",11498,2019-01-04,3,21,17.5,4.84615384615385,"female",1,"Private/0"
"586",69688,2019-01-24,3,14.7,22.5,4.15384615384615,"female",1,"Private/1"
"588",72698,2019-01-25,3,18,20.1,3,"female",1,"Private/1"
"597",73358,2019-01-26,3,18.9,15.9,4.15384615384615,"female",1,"Private/0"
"598",53872,2019-01-19,3,20.1,22.3,3.23076923076923,"female",1,"Private/1"
"599",63061,2019-01-22,3,16.8,14.8,3.69230769230769,"female",2,"Private/0"
"600",41600,2019-01-15,3,17.4,23.8,2.30769230769231,"female",2,"Private/1"
"607",89547,2019-01-31,3,18.9,15.4,3,"female",2,"Private/1"
"608",73989,2019-01-26,3,19.2,17.1,3.69230769230769,"female",2,"Private/2"
"612",95666,2019-02-02,3,14.4,16.3,4.61538461538461,"female",2,"Private/3"
"613",21852,2019-01-08,3,20.4,25.3,3.69230769230769,"female",1,"Private/1"
"616",89833,2019-01-31,3,19.8,17.6,3.23076923076923,"female",1,"Private/3"
"618",35707,2019-01-13,3,17.7,13.8,3.23076923076923,"female",2,"Private/1"
"625",6794,2019-01-03,3,18.9,18.5,2.07692307692308,"female",1,"Private/1"
"629",41888,2019-01-15,3,19.8,18.7,3.46153846153846,"female",2,"Private/2"
"632",65573,2019-01-23,3,18.9,18.1,4.38461538461539,"female",1,"Private/0"
"635",52633,2019-01-19,3,17.4,13.4,1.61538461538462,"female",2,"Private/0"
"653",80781,2019-01-28,3,20.1,21.2,4.38461538461539,"female",2,"Private/0"
"654",87692,2019-01-31,3,18.9,21.4,3,"female",1,"Private/1"
"661",4476,2019-01-02,3,19.5,20.4,4.84615384615385,"female",1,"Private/1"
"665",65905,2019-01-23,3,20.4,20.6,4.84615384615385,"female",1,"Private/2"
"669",87829,2019-01-31,3,17.4,18.9,2.53846153846154,"female",2,"Private/0"
"672",56869,2019-01-20,3,15.6,18.5,4.84615384615385,"female",2,"Private/0"
"674",75424,2019-01-26,3,20.4,14.9,1.15384615384615,"female",2,"Private/3"
"675",28879,2019-01-10,3,17.7,19.6,1.38461538461538,"female",1,"Private/1"
"676",24845,2019-01-09,3,18.6,19.7,3.46153846153846,"female",1,"Private/0"
"677",13284,2019-01-05,3,19.5,21.7,4.61538461538461,"female",1,"Private/1"
"684",21331,2019-01-08,3,19.5,22.4,2.53846153846154,"female",1,"Private/1"
"686",81552,2019-01-28,3,19.2,22.1,3.46153846153846,"female",2,"Private/0"
"687",62637,2019-01-22,3,19.2,20.7,3.46153846153846,"female",1,"Private/3"
"688",4808,2019-01-02,3,18.9,18.3,3.92307692307692,"female",2,"Private/1"
"692",53839,2019-01-19,3,20.4,23.7,4.15384615384615,"female",1,"Private/0"
"695",95931,2019-02-02,3,19.8,22.4,3.69230769230769,"female",1,"Private/1"
"700",18844,2019-01-07,3,16.8,14.5,4.15384615384615,"female",1,"Private/1"
"707",56483,2019-01-20,3,15.3,18.7,3.92307692307692,"female",1,"Private/0"
"708",97795,2019-02-03,3,20.1,23.2,3.23076923076923,"female",2,"Private/0"
"712",8084,2019-01-03,3,18.3,21.5,3.23076923076923,"female",2,"Private/2"
"715",8194,2019-01-03,3,16.2,16,3.69230769230769,"female",1,"Private/1"
"716",15871,2019-01-06,3,16.2,13.4,3.23076923076923,"female",1,"Private/0"
"719",70419,2019-01-25,3,20.1,20.3,1.38461538461538,"female",1,"Private/0"
"727",22837,2019-01-08,3,21,13.2,3.46153846153846,"female",1,"Private/0"
"729",37782,2019-01-13,3,18.6,20.8,4.15384615384615,"female",4,"Private/1"
"741",66684,2019-01-23,3,15.6,22.5,2.53846153846154,"female",3,"Private/2"
"746",52472,2019-01-18,3,18.9,21.4,5.07692307692308,"female",4,"Private/1"
"747",38445,2019-01-14,3,19.5,20.3,2.07692307692308,"female",4,"Private/2"
"751",34953,2019-01-12,3,12.3,23.4,2.30769230769231,"female",4,"Private/0"
"755",99125,2019-02-03,3,19.8,26,5.30769230769231,"female",4,"Private/0"
"757",80052,2019-01-28,3,19.2,20.6,5.30769230769231,"female",4,"Private/1"
"760",41174,2019-01-15,3,20.7,16.1,3.92307692307692,"female",3,"Private/1"
"771",35275,2019-01-13,3,16.8,20,2.53846153846154,"female",4,"Private/2"
"776",3706,2019-01-02,3,19.8,18.9,3.46153846153846,"female",4,"Private/1"
"784",96469,2019-02-03,3,21,18.1,3,"female",4,"Private/3"
"789",82572,2019-01-29,3,19.2,18.4,3.46153846153846,"female",3,"Private/1"
"794",59609,2019-01-21,3,20.7,23.2,4.38461538461539,"female",4,"Private/0"
"795",36329,2019-01-13,3,21,21.2,2.07692307692308,"female",3,"Private/3"
"798",69487,2019-01-24,3,17.7,21.2,1.84615384615385,"female",3,"Private/1"
"800",34183,2019-01-12,3,18,19.4,3.46153846153846,"female",3,"Private/2"
"807",68289,2019-01-24,3,20.7,16.5,4.38461538461539,"female",3,"Private/2"
"809",28723,2019-01-10,3,20.1,21.7,3.92307692307692,"female",4,"Private/0"
"811",21300,2019-01-08,3,18,17,3,"female",3,"Private/0"
"812",26801,2019-01-10,3,18.6,17.7,4.38461538461539,"female",4,"Private/1"
"813",15488,2019-01-06,3,16.2,21.2,1.61538461538462,"female",4,"Private/0"
"815",91591,2019-02-01,3,17.7,17.9,4.15384615384615,"female",4,"Private/2"
"821",92361,2019-02-01,3,19.5,19.9,2.30769230769231,"female",4,"Private/0"
"828",43316,2019-01-15,3,13.2,10.6,3,"female",4,"Private/2"
"835",49683,2019-01-18,3,18,18.7,3,"female",3,"Private/0"
"840",8939,2019-01-04,3,21,21.8,4.15384615384615,"female",3,"Private/2"
"844",94886,2019-02-02,3,19.5,19.8,2.76923076923077,"female",4,"Private/1"
"845",95214,2019-02-02,3,19.2,20.9,3.23076923076923,"female",4,"Private/0"
"846",90573,2019-02-01,3,18.9,23.4,3.23076923076923,"female",4,"Private/1"
"850",32332,2019-01-12,3,18.9,19.1,4.38461538461539,"female",4,"Private/1"
"866",96064,2019-02-02,3,19.2,20.6,3.46153846153846,"female",4,"Private/1"
"867",37589,2019-01-13,3,18.3,22.5,3.92307692307692,"female",4,"Private/1"
"871",64638,2019-01-23,3,20.4,20.2,4.84615384615385,"female",4,"Private/0"
"875",59440,2019-01-21,3,21,17.7,3.46153846153846,"female",3,"Private/2"
"878",47893,2019-01-17,3,18,20.8,3.92307692307692,"female",4,"Private/1"
"881",31110,2019-01-11,3,16.5,18.4,1.61538461538462,"female",4,"Private/0"
"885",88049,2019-01-31,3,15.9,21.4,1.84615384615385,"female",4,"Private/1"
"890",62518,2019-01-22,3,20.4,22.9,3.69230769230769,"female",4,"Private/1"
"895",15783,2019-01-06,3,19.5,24,2.30769230769231,"female",3,"Private/2"
"911",98535,2019-02-03,3,16.2,19.5,4.15384615384615,"female",3,"Private/0"
"916",5023,2019-01-02,3,18.9,23.5,5.07692307692308,"female",3,"Private/1"
"921",29669,2019-01-11,3,20.4,20.6,3.46153846153846,"female",3,"Private/0"
"929",99018,2019-02-03,3,19.5,16.2,1.84615384615385,"female",4,"Private/1"
"930",550,2019-01-01,3,12,17.8,4.15384615384615,"female",3,"Private/1"
"938",77073,2019-01-27,3,19.2,16.9,4.84615384615385,"female",3,"Private/0"
"944",83099,2019-01-29,3,19.5,17.9,4.38461538461539,"female",3,"Private/1"
"945",24420,2019-01-09,3,19.2,26.1,3,"female",4,"Private/1"
"946",59204,2019-01-21,3,19.5,19.4,2.30769230769231,"female",4,"Private/0"
"959",42455,2019-01-15,3,18.9,20.5,4.61538461538461,"female",3,"Private/1"
"961",44482,2019-01-16,3,18.3,19.2,3.69230769230769,"female",3,"Private/3"
"962",45073,2019-01-16,3,14.4,15.5,2.76923076923077,"female",3,"Private/0"
"967",57232,2019-01-20,3,20.4,20,2.76923076923077,"female",3,"Private/1"
"973",2080,2019-01-01,3,17.7,24.6,2.30769230769231,"female",4,"Private/1"
"984",43303,2019-01-15,3,17.1,20.8,4.15384615384615,"female",4,"Private/2"
"986",37297,2019-01-13,3,21,20.1,3.46153846153846,"female",3,"Private/2"
"988",94245,2019-02-02,3,20.4,18,1.38461538461538,"female",4,"Private/0"
"990",68970,2019-01-24,3,15.3,17.3,3.46153846153846,"female",3,"Private/1"
"992",6832,2019-01-03,3,18.6,16.8,0.461538461538462,"female",4,"Private/1"
"1001",61286,2019-01-22,3,19.5,16.9,3,"female",4,"Private/1"
"1003",96087,2019-02-03,3,21,21,4.38461538461539,"female",3,"Private/0"
"1007",57267,2019-01-20,3,16.5,15.4,4.61538461538461,"female",4,"Private/0"
"1012",48503,2019-01-17,3,19.5,15.7,2.53846153846154,"female",4,"Private/2"
"1015",3774,2019-01-02,3,19.2,23.6,2.76923076923077,"female",3,"Private/2"
"1027",93529,2019-02-02,3,18.9,21.3,3.69230769230769,"female",4,"Private/0"
"1029",53809,2019-01-19,3,18.9,23.2,2.07692307692308,"female",3,"Private/1"
"1032",52787,2019-01-19,3,20.7,21.5,4.15384615384615,"female",4,"Private/2"
"1033",75461,2019-01-26,3,14.7,20.6,2.76923076923077,"female",4,"Private/0"
"1037",81719,2019-01-29,3,21,23.8,5.30769230769231,"female",4,"Private/0"
"1038",51974,2019-01-18,3,20.1,20.8,4.84615384615385,"female",4,"Private/2"
"1044",26334,2019-01-10,3,16.8,20.2,2.76923076923077,"female",4,"Private/1"
"1046",49198,2019-01-17,3,14.4,19.1,3,"female",3,"Private/1"
"1049",10142,2019-01-04,3,20.7,21.1,3.23076923076923,"female",4,"Private/0"
"1052",31792,2019-01-11,3,18,21.5,4.61538461538461,"female",4,"Private/1"
"1053",69963,2019-01-25,3,20.7,19.5,4.84615384615385,"female",4,"Private/1"
"1058",88326,2019-01-31,3,20.7,25.1,3.46153846153846,"female",3,"Private/2"
"1065",21386,2019-01-08,3,16.5,20.8,2.07692307692308,"female",4,"Private/1"
"1067",80055,2019-01-28,3,20.4,19.9,4.15384615384615,"female",3,"Private/2"
"1070",79700,2019-01-28,3,19.2,21.1,3,"female",4,"Private/0"
"1074",88825,2019-01-31,3,19.8,19.2,1.38461538461538,"female",3,"Private/1"
"1076",56068,2019-01-20,3,19.2,20.7,6.46153846153846,"female",4,"Private/1"
"1079",15615,2019-01-06,3,20.4,24.8,4.84615384615385,"female",3,"Private/0"
"1080",63888,2019-01-22,3,19.8,23.3,2.53846153846154,"female",4,"Private/1"
"1081",29438,2019-01-11,3,18.3,26.5,1.84615384615385,"female",4,"Private/1"
"1082",95732,2019-02-02,3,14.1,24.2,3.46153846153846,"female",4,"Private/0"
"1087",15465,2019-01-06,3,20.1,19,3.23076923076923,"female",4,"Private/1"
"1090",6567,2019-01-03,3,19.8,18.6,3.69230769230769,"female",4,"Private/2"
"1091",10401,2019-01-04,3,19.8,20.4,2.30769230769231,"female",3,"Private/1"
"1103",59653,2019-01-21,3,19.5,16.3,3.23076923076923,"female",4,"Private/0"
"1107",51581,2019-01-18,3,18.6,15.8,3.23076923076923,"female",3,"Private/2"
"1108",51246,2019-01-18,3,19.5,22.3,0.923076923076923,"female",3,"Private/1"
"1110",28726,2019-01-10,3,17.7,19,5.76923076923077,"female",3,"Private/1"
"1116",92848,2019-02-01,3,19.2,18.1,2.53846153846154,"female",4,"Private/2"
"1123",96635,2019-02-03,3,20.7,21.1,1.84615384615385,"female",4,"Private/0"
"1128",53513,2019-01-19,3,19.8,22.6,3.92307692307692,"female",3,"Private/0"
"1130",98026,2019-02-03,3,20.7,22.8,2.30769230769231,"female",3,"Private/2"
"1133",70299,2019-01-25,3,20.1,22.6,3.23076923076923,"female",4,"Private/1"
"1134",90996,2019-02-01,3,16.5,16.9,3.69230769230769,"female",4,"Private/0"
"1135",10012,2019-01-04,3,18.9,18.2,1.61538461538462,"female",4,"Private/1"
"1140",12991,2019-01-05,3,20.1,23,4.38461538461539,"female",3,"Private/1"
"1146",50971,2019-01-18,3,19.8,19.7,3.23076923076923,"female",4,"Private/2"
"1160",78266,2019-01-27,3,19.8,17.6,3.92307692307692,"female",3,"Private/2"
"1164",31071,2019-01-11,3,20.7,16.3,1.15384615384615,"female",3,"Private/0"
"1166",8649,2019-01-03,3,21,22.5,2.53846153846154,"female",4,"Private/1"
"1173",67849,2019-01-24,3,10.2,18,2.53846153846154,"female",3,"Private/0"
"1174",45866,2019-01-16,3,17.4,17.3,3,"female",3,"Private/0"
"1181",71997,2019-01-25,3,20.4,15.1,3.46153846153846,"female",3,"Private/1"
"1182",97777,2019-02-03,3,21,17.8,1.38461538461538,"female",4,"Private/1"
"1183",90605,2019-02-01,3,15,16.5,5.30769230769231,"female",4,"Private/1"
"1184",89049,2019-01-31,3,13.8,16.5,4.38461538461539,"female",3,"Private/2"
"1195",76982,2019-01-27,3,20.1,24.2,2.53846153846154,"female",3,"Private/1"
"1201",90680,2019-02-01,3,19.2,14.7,3.69230769230769,"female",3,"Private/0"
"1209",49731,2019-01-18,3,19.5,16.9,2.07692307692308,"female",4,"Private/1"
"1215",16783,2019-01-06,3,15.9,29.2,1.84615384615385,"female",4,"Private/0"
"1225",94851,2019-02-02,3,18.9,16.9,4.61538461538461,"female",4,"Private/1"
"1228",93367,2019-02-02,3,15,27.9,3.46153846153846,"female",4,"Private/2"
"1230",8210,2019-01-03,3,15,22.5,3.23076923076923,"female",4,"Private/1"
"1231",21146,2019-01-08,3,21,25.9,2.30769230769231,"female",3,"Private/0"
"1233",70312,2019-01-25,3,20.4,22.1,2.30769230769231,"female",3,"Private/1"
"1237",26271,2019-01-10,3,20.1,20.1,3.69230769230769,"female",3,"Private/1"
"1238",94466,2019-02-02,3,15.9,19.2,2.76923076923077,"female",4,"Private/1"
"1239",51277,2019-01-18,3,19.5,22.3,1.61538461538462,"female",4,"Private/0"
"1241",89715,2019-01-31,3,20.1,18.8,2.53846153846154,"female",3,"Private/2"
"1242",96653,2019-02-03,3,21,10.7,4.38461538461539,"female",4,"Private/1"
"1255",59004,2019-01-21,3,14.1,17.8,3.46153846153846,"female",4,"Private/2"
"1257",98810,2019-01-12,3,17.7,22.7,2.53846153846154,"female",3,"Private/2"
"1258",27608,2019-01-10,3,12.6,17.4,1.84615384615385,"female",4,"Private/2"
"1266",20110,2019-01-07,3,11.4,19.2,1.38461538461538,"female",3,"Private/0"
"1267",30292,2019-01-11,3,18.3,21.7,2.07692307692308,"female",4,"Private/1"
"1272",41066,2019-01-15,3,20.1,16.8,3.23076923076923,"female",4,"Private/0"
"1283",40529,2019-01-14,3,12.6,19.1,3.46153846153846,"female",4,"Private/0"
"1289",33897,2019-01-12,3,16.5,22.6,3.69230769230769,"female",4,"Private/2"
"1290",54157,2019-01-19,3,19.2,21.8,5.30769230769231,"female",3,"Private/0"
"1294",1447,2019-01-01,3,20.7,16.1,2.76923076923077,"female",4,"Private/1"
"1296",62810,2019-01-22,3,21,23.1,3,"female",4,"Private/1"
"1297",27029,2019-01-10,3,20.4,13.8,3.69230769230769,"female",3,"Private/1"
"1298",53468,2019-01-19,3,18.3,26,2.07692307692308,"female",3,"Private/0"
"1299",13278,2019-01-05,3,20.4,18.4,3.23076923076923,"female",3,"Private/1"
"1301",92200,2019-02-01,3,20.1,12.5,3.46153846153846,"female",3,"Private/1"
"1308",47133,2019-01-17,3,20.7,20,1.84615384615385,"female",3,"Private/2"
"1310",63360,2019-01-22,3,16.8,19.3,1.84615384615385,"female",3,"Private/1"
"1312",64198,2019-01-23,3,16.5,23.3,3.92307692307692,"female",4,"Private/0"
"1313",29840,2019-01-11,3,19.2,20.9,2.07692307692308,"female",4,"Private/0"
"1320",31827,2019-01-11,3,20.7,26.8,3.92307692307692,"female",3,"Private/2"
"1324",6454,2019-01-03,3,20.4,12.6,4.84615384615385,"female",4,"Private/0"
"1331",376,2019-01-01,3,16.5,23.3,4.61538461538461,"female",3,"Private/2"
"1334",53733,2019-01-19,3,20.4,18.4,3,"female",4,"Private/1"
"1337",35233,2019-01-13,3,19.2,15.7,2.53846153846154,"female",3,"Private/0"
"1354",39170,2019-01-14,3,17.1,23.6,5.53846153846154,"female",4,"Private/0"
"1368",5109,2019-01-02,3,7.8,19.2,3,"female",3,"Private/2"
"1371",74266,2019-01-26,3,19.2,22.4,5.30769230769231,"female",3,"Private/0"
"1374",41373,2019-01-15,3,15,15.8,3.69230769230769,"female",4,"Private/2"
"1383",87607,2019-01-31,3,19.8,17.3,4.61538461538461,"female",4,"Private/0"
"1386",18642,2019-01-07,3,19.8,22.1,2.76923076923077,"female",4,"Private/1"
"1390",18903,2019-01-07,3,15.6,13.1,2.30769230769231,"female",4,"Private/2"
"1399",3415,2019-01-02,3,19.2,19.7,2.07692307692308,"female",4,"Private/3"
"1404",6904,2019-01-03,3,17.7,19.6,3.92307692307692,"female",3,"Private/0"
"1405",72832,2019-01-26,3,18,25.3,4.84615384615385,"female",3,"Private/0"
"1407",62059,2019-01-22,3,19.2,18.8,3.69230769230769,"female",3,"Private/1"
"1412",92061,2019-02-01,3,18.3,16.7,4.84615384615385,"female",4,"Private/0"
"1415",84823,2019-01-30,3,6.9,18.9,2.30769230769231,"female",4,"Private/1"
"1418",51929,2019-01-18,3,20.4,19.8,3.69230769230769,"female",3,"Private/0"
"1420",36134,2019-01-13,3,20.1,15.8,2.07692307692308,"female",3,"Private/0"
"1425",34874,2019-01-13,3,21,22.4,3.23076923076923,"female",3,"Private/1"
"1428",68850,2019-01-24,3,17.4,20.8,2.07692307692308,"female",3,"Private/1"
"1429",9010,2019-01-04,3,18.6,20.4,3.46153846153846,"female",3,"Private/2"
"1433",34314,2019-01-12,3,17.4,20,3,"female",3,"Private/1"
"1434",57723,2019-01-20,3,18.3,13.8,2.30769230769231,"female",3,"Private/3"
"1436",91810,2019-02-01,3,18.6,17.1,3.23076923076923,"female",3,"Private/0"
"1442",52599,2019-01-19,3,19.2,20,3.92307692307692,"female",4,"Private/1"
"1447",49613,2019-01-18,3,18.6,22.8,3.23076923076923,"female",3,"Private/0"
"1448",76482,2019-01-27,3,18,16.6,5.07692307692308,"female",4,"Private/2"
"1451",22629,2019-01-08,3,20.1,18.7,4.84615384615385,"female",4,"Private/1"
"1459",93758,2019-02-02,3,17.1,13.5,5.30769230769231,"female",4,"Private/1"
"1462",74520,2019-01-26,3,16.8,25,3.23076923076923,"female",3,"Private/1"
"1464",19820,2019-01-07,3,20.7,23.3,3,"female",4,"Private/1"
"1471",52351,2019-01-19,3,21,18,4.15384615384615,"female",3,"Private/0"
"1475",56987,2019-01-20,3,20.4,18.9,5.07692307692308,"female",3,"Private/1"
"1476",55909,2019-01-20,3,14.7,19.6,2.07692307692308,"female",3,"Private/2"
"1478",85542,2019-01-30,3,17.7,7.7,3.23076923076923,"female",4,"Private/1"
"1484",88667,2019-01-31,3,14.1,17.6,3.46153846153846,"female",3,"Private/0"
"1486",43433,2019-01-15,3,12.6,21.7,2.76923076923077,"female",4,"Private/1"
"1500",35337,2019-01-13,3,19.8,22.6,2.53846153846154,"female",4,"Private/1"
"1504",96830,2019-02-03,3,17.4,23.3,2.53846153846154,"female",4,"Private/1"
"1506",93916,2019-02-02,3,19.2,19.2,3.23076923076923,"female",4,"Private/1"
"1516",97755,2019-02-03,3,16.8,18.9,3.69230769230769,"female",4,"Private/2"
"1518",71486,2019-01-25,3,18.9,18.1,5.07692307692308,"female",4,"Private/0"
"1520",56061,2019-01-20,3,19.5,12.6,2.76923076923077,"female",4,"Private/0"
"1521",8437,2019-01-03,3,17.4,22.2,2.30769230769231,"female",3,"Private/1"
"1527",48883,2019-01-17,3,18,19.4,4.61538461538461,"female",3,"Private/0"
"1540",27100,2019-01-10,3,19.8,19.4,0.923076923076923,"female",4,"Private/0"
"1541",49208,2019-01-17,3,19.8,12,4.15384615384615,"female",3,"Private/2"
"1546",31118,2019-01-11,3,18,18.5,2.53846153846154,"female",4,"Private/2"
"1548",37889,2019-01-14,3,15.6,18.1,2.30769230769231,"female",3,"Private/0"
"1549",73773,2019-01-26,3,20.7,19.1,5.30769230769231,"female",3,"Private/1"
